,States,Years,Quarter,Pincodes,Transaction_count,Transaction_amount
517,Assam,2021,2,781011,42,43869.0
518,Assam,2021,2,781012,36,34326.0
519,Assam,2021,2,781020,35,22080.0
520,Assam,2021,2,783380,35,24002.0
521,Assam,2021,2,781005,33,30286.0
522,Assam,2021,2,781021,32,29627.0
523,Assam,2021,3,781032,121,117986.0
524,Assam,2021,3,781022,77,105026.0
525,Assam,2021,3,781038,67,60578.0
526,Assam,2021,3,781001,61,46338.0
527,Assam,2021,3,781011,60,40685.0
528,Assam,2021,3,781028,59,55210.0
529,Assam,2021,3,781025,59,60274.0
530,Assam,2021,3,783380,56,54776.0
531,Assam,2021,3,781005,55,42333.0
532,Assam,2021,3,786003,46,54906.0
533,Assam,2021,4,781032,166,209584.0
534,Assam,2021,4,781022,162,206024.0
535,Assam,2021,4,781001,131,145595.0
536,Assam,2021,4,781038,131,151289.0
537,Assam,2021,4,782462,125,269242.0
538,Assam,2021,4,781028,97,117670.0
539,Assam,2021,4,783380,95,161876.0
540,Assam,2021,4,781011,90,111638.0
541,Assam,2021,4,781025,87,109884.0
542,Assam,2021,4,781317,83,119272.0
543,Assam,2022,1,781032,277,421464.0
544,Assam,2022,1,781022,249,325730.0
545,Assam,2022,1,781038,223,292856.0
546,Assam,2022,1,785001,206,296160.0
547,Assam,2022,1,781001,181,198810.0
548,Assam,2022,1,781028,167,204680.0
549,Assam,2022,1,781025,153,229632.0
550,Assam,2022,1,781011,152,223616.0
551,Assam,2022,1,786001,151,170998.0
552,Assam,2022,1,781017,145,198245.0
553,Assam,2022,2,781022,181,236099.0
554,Assam,2022,2,781032,167,208988.0
555,Assam,2022,2,781028,135,255489.0
556,Assam,2022,2,781011,129,190583.0
557,Assam,2022,2,781001,129,178912.0
558,Assam,2022,2,783370,127,107047.0
559,Assam,2022,2,781038,115,152833.0
560,Assam,2022,2,786001,105,109806.0
561,Assam,2022,2,781017,92,135360.0
562,Assam,2022,2,781019,89,85390.0
563,Assam,2022,3,781032,288,333196.0
564,Assam,2022,3,781022,215,254861.0
565,Assam,2022,3,781001,198,216933.0
566,Assam,2022,3,781038,195,280021.0
567,Assam,2022,3,781011,189,227691.0
568,Assam,2022,3,781028,155,197269.0
569,Assam,2022,3,786001,153,203013.0
570,Assam,2022,3,781012,147,213250.0
571,Assam,2022,3,786003,139,189690.0
572,Assam,2022,3,783380,137,250499.0
573,Assam,2022,4,781032,386,453000.0
574,Assam,2022,4,781022,373,505459.0
575,Assam,2022,4,781038,347,406810.0
576,Assam,2022,4,781001,296,317894.0
577,Assam,2022,4,781028,291,353306.0
578,Assam,2022,4,781011,279,326354.0
579,Assam,2022,4,781025,273,293127.0
580,Assam,2022,4,786001,220,308313.0
581,Assam,2022,4,781019,219,249614.0
582,Assam,2022,4,786003,213,302699.0
583,Assam,2023,1,781022,390,583421.0
584,Assam,2023,1,781032,390,519186.0
585,Assam,2023,1,781038,314,420735.0
586,Assam,2023,1,781028,287,380465.0
587,Assam,2023,1,781001,271,371714.0
588,Assam,2023,1,781025,263,272960.0
589,Assam,2023,1,781011,251,390399.0
590,Assam,2023,1,785001,249,357351.0
591,Assam,2023,1,781019,220,279250.0
592,Assam,2023,1,786003,216,302332.0
593,Assam,2023,2,781022,315,523785.0
594,Assam,2023,2,781032,285,451697.0
595,Assam,2023,2,781001,213,267048.0
596,Assam,2023,2,781038,210,416205.0
597,Assam,2023,2,786001,198,264286.0
598,Assam,2023,2,781028,189,342060.0
599,Assam,2023,2,782003,187,372489.0
600,Assam,2023,2,786003,167,297383.0
601,Assam,2023,2,783380,157,244644.0
602,Assam,2023,2,781017,156,239237.0
603,Assam,2023,3,781032,345,438318.0
604,Assam,2023,3,781038,316,501522.0
605,Assam,2023,3,781001,312,327784.0
606,Assam,2023,3,781022,306,457519.0
607,Assam,2023,3,786001,225,283791.0
608,Assam,2023,3,781025,225,250518.0
609,Assam,2023,3,782435,219,299590.0
610,Assam,2023,3,786003,216,357624.0
611,Assam,2023,3,781317,207,295109.0
612,Assam,2023,3,783380,200,282704.0
613,Assam,2023,4,781032,366,494519.0
614,Assam,2023,4,781022,364,589483.0
615,Assam,2023,4,781038,293,452627.0
616,Assam,2023,4,785001,286,437885.0
617,Assam,2023,4,781011,267,426412.0
618,Assam,2023,4,781001,261,328896.0
619,Assam,2023,4,781028,256,377877.0
620,Assam,2023,4,783380,242,370274.0
621,Assam,2023,4,784001,215,354613.0
622,Assam,2023,4,781025,213,250411.0
623,Assam,2024,1,781032,425,583554.0
624,Assam,2024,1,781022,358,536755.0
625,Assam,2024,1,785001,348,554884.0
626,Assam,2024,1,781038,347,575653.0
627,Assam,2024,1,783380,342,581070.0
628,Assam,2024,1,781001,338,441751.0
629,Assam,2024,1,781028,276,402776.0
630,Assam,2024,1,782002,273,440229.0
631,Assam,2024,1,782003,268,434925.0
632,Assam,2024,1,781316,264,323085.0
633,Bihar,2020,2,800001,126,21331.0
634,Bihar,2020,2,800020,105,19710.0
635,Bihar,2020,2,800006,57,9978.0
636,Bihar,2020,2,801503,42,7212.0
637,Bihar,2020,2,851101,40,7248.0
638,Bihar,2020,2,845438,39,7637.0
639,Bihar,2020,2,845401,38,7520.0
640,Bihar,2020,2,800023,35,6460.0
641,Bihar,2020,2,852201,35,6150.0
642,Bihar,2020,2,851116,34,6046.0
643,Bihar,2020,3,800001,357,78191.0
644,Bihar,2020,3,800020,264,55025.0
645,Bihar,2020,3,845401,135,30537.0
646,Bihar,2020,3,800006,126,23361.0
647,Bihar,2020,3,842001,112,25875.0
648,Bihar,2020,3,812001,109,26403.0
649,Bihar,2020,3,844101,106,25813.0
650,Bihar,2020,3,801503,103,27115.0
651,Bihar,2020,3,854301,99,21383.0
652,Bihar,2020,3,802301,98,19569.0
653,Bihar,2020,4,800001,283,183251.0
654,Bihar,2020,4,800020,263,182521.0
655,Bihar,2020,4,800006,147,89867.0
656,Bihar,2020,4,812001,101,69440.0
657,Bihar,2020,4,845401,98,53755.0
658,Bihar,2020,4,842001,90,54062.0
659,Bihar,2020,4,801503,89,60238.0
660,Bihar,2020,4,800007,83,64237.0
661,Bihar,2020,4,823001,81,50166.0
662,Bihar,2020,4,845438,81,41589.0
663,Bihar,2021,1,800001,393,228403.0
664,Bihar,2021,1,800020,286,161357.0
665,Bihar,2021,1,800006,203,86155.0
666,Bihar,2021,1,845401,148,69335.0
667,Bihar,2021,1,823001,145,82025.0
668,Bihar,2021,1,845438,118,65310.0
669,Bihar,2021,1,823002,117,66383.0
670,Bihar,2021,1,848101,111,93902.0
671,Bihar,2021,1,842001,110,63789.0
672,Bihar,2021,1,802301,108,70464.0
673,Bihar,2021,2,800001,471,351926.0
674,Bihar,2021,2,800020,318,272869.0
675,Bihar,2021,2,800006,195,137348.0
676,Bihar,2021,2,801503,144,140382.0
677,Bihar,2021,2,812001,142,144147.0
678,Bihar,2021,2,845438,141,103042.0
679,Bihar,2021,2,800002,139,102063.0
680,Bihar,2021,2,842001,135,89214.0
681,Bihar,2021,2,845401,131,120903.0
682,Bihar,2021,2,843334,128,90410.0
683,Bihar,2021,3,800001,622,539872.0
684,Bihar,2021,3,800020,457,355333.0
685,Bihar,2021,3,800006,302,225173.0
686,Bihar,2021,3,801503,236,208188.0
687,Bihar,2021,3,821115,223,135165.0
688,Bihar,2021,3,851131,210,145635.0
689,Bihar,2021,3,800002,210,186550.0
690,Bihar,2021,3,812001,205,218249.0
691,Bihar,2021,3,845438,195,145376.0
692,Bihar,2021,3,800007,187,148603.0
693,Bihar,2021,4,800001,766,735530.0
694,Bihar,2021,4,800020,700,613059.0
695,Bihar,2021,4,800006,369,298707.0
696,Bihar,2021,4,801503,278,363057.0
697,Bihar,2021,4,842001,255,269520.0
698,Bihar,2021,4,800002,250,276228.0
699,Bihar,2021,4,844101,241,214665.0
700,Bihar,2021,4,823001,233,211852.0
701,Bihar,2021,4,800007,225,190952.0
702,Bihar,2021,4,812001,223,211107.0
703,Bihar,2022,1,800001,704,796836.0
704,Bihar,2022,1,800020,479,448683.0
705,Bihar,2022,1,801503,311,467728.0
706,Bihar,2022,1,811213,306,141104.0
707,Bihar,2022,1,800006,294,294999.0
708,Bihar,2022,1,812001,243,284667.0
709,Bihar,2022,1,800007,215,234583.0
710,Bihar,2022,1,842001,210,230416.0
711,Bihar,2022,1,800026,188,223104.0
712,Bihar,2022,1,842002,184,257733.0
713,Bihar,2022,2,800001,798,849952.0
714,Bihar,2022,2,800020,568,534170.0
715,Bihar,2022,2,811213,499,220452.0
716,Bihar,2022,2,800006,364,351545.0
717,Bihar,2022,2,801503,321,368015.0
718,Bihar,2022,2,812001,251,332849.0
719,Bihar,2022,2,846004,250,213376.0
720,Bihar,2022,2,842001,224,259723.0
721,Bihar,2022,2,800002,222,254627.0
722,Bihar,2022,2,800007,216,255536.0
723,Bihar,2022,3,800001,1202,1329988.0
724,Bihar,2022,3,800020,714,796800.0
725,Bihar,2022,3,800006,461,443836.0
726,Bihar,2022,3,801503,439,495181.0
727,Bihar,2022,3,844101,351,360663.0
728,Bihar,2022,3,842001,325,346019.0
729,Bihar,2022,3,812001,318,338120.0
730,Bihar,2022,3,800002,304,316510.0
731,Bihar,2022,3,800007,302,360011.0
732,Bihar,2022,3,845401,266,264953.0
733,Bihar,2022,4,800001,1363,1554670.0
734,Bihar,2022,4,800020,775,796486.0
735,Bihar,2022,4,800006,578,565278.0
736,Bihar,2022,4,801503,443,583895.0
737,Bihar,2022,4,800007,411,362730.0
738,Bihar,2022,4,842001,404,458688.0
739,Bihar,2022,4,842002,353,387096.0
740,Bihar,2022,4,800002,343,433027.0
741,Bihar,2022,4,812001,318,406355.0
742,Bihar,2022,4,844101,306,318919.0
743,Bihar,2023,1,800001,1144,1280139.0
744,Bihar,2023,1,800020,694,822562.0
745,Bihar,2023,1,800006,433,422875.0
746,Bihar,2023,1,801503,412,637141.0
747,Bihar,2023,1,842002,304,338611.0
748,Bihar,2023,1,812001,298,376896.0
749,Bihar,2023,1,842001,297,391575.0
750,Bihar,2023,1,800002,291,375950.0
751,Bihar,2023,1,844101,275,339925.0
752,Bihar,2023,1,800026,273,327801.0
753,Bihar,2023,2,800001,1237,1451616.0
754,Bihar,2023,2,800020,778,911768.0
755,Bihar,2023,2,800006,490,522347.0
756,Bihar,2023,2,842001,477,509103.0
757,Bihar,2023,2,842002,431,481174.0
758,Bihar,2023,2,801503,416,563711.0
759,Bihar,2023,2,800002,317,435701.0
760,Bihar,2023,2,800007,315,412062.0
761,Bihar,2023,2,841301,288,298855.0
762,Bihar,2023,2,800023,284,370428.0
763,Bihar,2023,3,800001,1838,2006880.0
764,Bihar,2023,3,800020,1198,1154873.0
765,Bihar,2023,3,800006,764,756104.0
766,Bihar,2023,3,801503,658,818150.0
767,Bihar,2023,3,800007,490,567998.0
768,Bihar,2023,3,800002,474,583278.0
769,Bihar,2023,3,842001,413,473832.0
770,Bihar,2023,3,801505,392,422817.0
771,Bihar,2023,3,800026,383,394991.0
772,Bihar,2023,3,844101,368,421782.0
773,Bihar,2023,4,800001,1458,2069004.0
774,Bihar,2023,4,800020,856,1083072.0
775,Bihar,2023,4,801503,612,945796.0
776,Bihar,2023,4,800006,580,604152.0
777,Bihar,2023,4,812001,528,728832.0
778,Bihar,2023,4,800002,454,586469.0
779,Bihar,2023,4,844101,444,649688.0
780,Bihar,2023,4,842002,437,583997.0
781,Bihar,2023,4,842001,434,561217.0
782,Bihar,2023,4,800007,405,467949.0
783,Bihar,2024,1,800001,1347,1827045.0
784,Bihar,2024,1,800020,837,1078403.0
785,Bihar,2024,1,800006,608,715492.0
786,Bihar,2024,1,801503,492,832502.0
787,Bihar,2024,1,845401,440,550428.0
788,Bihar,2024,1,844101,432,496698.0
789,Bihar,2024,1,812001,428,565601.0
790,Bihar,2024,1,848101,419,495114.0
791,Bihar,2024,1,851101,403,479140.0
792,Bihar,2024,1,842002,398,434633.0
793,Chandigarh,2020,2,160101,31,6158.0
794,Chandigarh,2020,2,160047,25,4718.0
795,Chandigarh,2020,2,160036,16,3261.0
796,Chandigarh,2020,2,160023,12,2002.0
797,Chandigarh,2020,2,160014,10,2186.0
798,Chandigarh,2020,2,160001,9,1735.0
799,Chandigarh,2020,2,160022,9,1725.0
800,Chandigarh,2020,2,160030,7,1925.0
801,Chandigarh,2020,2,160002,6,1201.0
802,Chandigarh,2020,2,160012,4,739.0
803,Chandigarh,2020,3,160047,48,11353.0
804,Chandigarh,2020,3,160101,39,12418.0
805,Chandigarh,2020,3,160036,28,6734.0
806,Chandigarh,2020,3,160022,28,6267.0
807,Chandigarh,2020,3,160002,20,7736.0
808,Chandigarh,2020,3,160030,19,5037.0
809,Chandigarh,2020,3,160014,13,3266.0
810,Chandigarh,2020,3,160003,11,2698.0
811,Chandigarh,2020,3,160019,10,3452.0
812,Chandigarh,2020,3,160025,9,2765.0
813,Chandigarh,2020,4,160101,35,26948.0
814,Chandigarh,2020,4,160047,23,20300.0
815,Chandigarh,2020,4,160022,17,8093.0
816,Chandigarh,2020,4,160014,17,13335.0
817,Chandigarh,2020,4,160002,17,18628.0
818,Chandigarh,2020,4,160036,14,15088.0
819,Chandigarh,2020,4,160001,10,5832.0
820,Chandigarh,2020,4,160003,10,10356.0
821,Chandigarh,2020,4,160017,10,5158.0
822,Chandigarh,2020,4,160020,9,4577.0
823,Chandigarh,2021,1,160101,51,30704.0
824,Chandigarh,2021,1,160036,46,19175.0
825,Chandigarh,2021,1,160002,41,42248.0
826,Chandigarh,2021,1,160047,30,25522.0
827,Chandigarh,2021,1,160022,30,14900.0
828,Chandigarh,2021,1,160014,24,10528.0
829,Chandigarh,2021,1,160030,23,14328.0
830,Chandigarh,2021,1,160015,12,11232.0
831,Chandigarh,2021,1,160008,11,14477.0
832,Chandigarh,2021,1,160017,10,8735.0
833,Chandigarh,2021,2,160002,61,56288.0
834,Chandigarh,2021,2,160036,56,38035.0
835,Chandigarh,2021,2,160047,35,25946.0
836,Chandigarh,2021,2,160101,34,24311.0
837,Chandigarh,2021,2,160014,31,26599.0
838,Chandigarh,2021,2,160022,24,17274.0
839,Chandigarh,2021,2,160030,21,29653.0
840,Chandigarh,2021,2,160025,21,18699.0
841,Chandigarh,2021,2,160019,16,15730.0
842,Chandigarh,2021,2,160011,9,6380.0
843,Chandigarh,2021,3,160002,80,59092.0
844,Chandigarh,2021,3,160036,49,34232.0
845,Chandigarh,2021,3,160047,41,27467.0
846,Chandigarh,2021,3,160101,40,74996.0
847,Chandigarh,2021,3,160022,30,40376.0
848,Chandigarh,2021,3,160014,29,23604.0
849,Chandigarh,2021,3,160030,26,22645.0
850,Chandigarh,2021,3,160008,24,43209.0
851,Chandigarh,2021,3,160011,21,10952.0
852,Chandigarh,2021,3,160020,20,15804.0
853,Chandigarh,2021,4,160002,136,111958.0
854,Chandigarh,2021,4,160101,110,129529.0
855,Chandigarh,2021,4,160036,74,114088.0
856,Chandigarh,2021,4,160022,60,81459.0
857,Chandigarh,2021,4,160047,47,65127.0
858,Chandigarh,2021,4,160014,37,38794.0
859,Chandigarh,2021,4,160030,29,37767.0
860,Chandigarh,2021,4,160015,27,14719.0
861,Chandigarh,2021,4,160003,25,26513.0
862,Chandigarh,2021,4,160025,21,23723.0
863,Chandigarh,2022,1,160101,120,170516.0
864,Chandigarh,2022,1,160002,108,164789.0
865,Chandigarh,2022,1,160047,83,105979.0
866,Chandigarh,2022,1,160036,64,105352.0
867,Chandigarh,2022,1,160014,55,66927.0
868,Chandigarh,2022,1,160030,52,52656.0
869,Chandigarh,2022,1,160022,47,65051.0
870,Chandigarh,2022,1,160015,31,52627.0
871,Chandigarh,2022,1,160003,26,33925.0
872,Chandigarh,2022,1,160017,25,34012.0
873,Chandigarh,2022,2,160002,178,239321.0
874,Chandigarh,2022,2,160101,178,208178.0
875,Chandigarh,2022,2,160036,147,205089.0
876,Chandigarh,2022,2,160022,115,156469.0
877,Chandigarh,2022,2,160047,90,140603.0
878,Chandigarh,2022,2,160030,84,93049.0
879,Chandigarh,2022,2,160014,83,108535.0
880,Chandigarh,2022,2,160017,54,82635.0
881,Chandigarh,2022,2,160003,51,71758.0
882,Chandigarh,2022,2,160011,45,66154.0
883,Chandigarh,2022,3,160101,197,224851.0
884,Chandigarh,2022,3,160036,183,231970.0
885,Chandigarh,2022,3,160002,170,199561.0
886,Chandigarh,2022,3,160047,147,215373.0
887,Chandigarh,2022,3,160022,110,151167.0
888,Chandigarh,2022,3,160014,93,149268.0
889,Chandigarh,2022,3,160030,77,81762.0
890,Chandigarh,2022,3,160025,69,73353.0
891,Chandigarh,2022,3,160015,63,76017.0
892,Chandigarh,2022,3,160019,60,82431.0
893,Chandigarh,2022,4,160002,201,270411.0
894,Chandigarh,2022,4,160101,190,259504.0
895,Chandigarh,2022,4,160036,135,190200.0
896,Chandigarh,2022,4,160047,127,171399.0
897,Chandigarh,2022,4,160022,100,151398.0
898,Chandigarh,2022,4,160030,88,166835.0
899,Chandigarh,2022,4,160014,70,75999.0
900,Chandigarh,2022,4,160015,67,84135.0
901,Chandigarh,2022,4,160003,63,91296.0
902,Chandigarh,2022,4,160019,55,85464.0
903,Chandigarh,2023,1,160101,225,285617.0
904,Chandigarh,2023,1,160002,203,272265.0
905,Chandigarh,2023,1,160047,139,229677.0
906,Chandigarh,2023,1,160036,132,213719.0
907,Chandigarh,2023,1,160014,98,129066.0
908,Chandigarh,2023,1,160022,89,177081.0
909,Chandigarh,2023,1,160030,85,189119.0
910,Chandigarh,2023,1,160015,69,124176.0
911,Chandigarh,2023,1,160019,68,74432.0
912,Chandigarh,2023,1,160003,65,108039.0
913,Chandigarh,2023,2,160101,229,301119.0
914,Chandigarh,2023,2,160002,218,267703.0
915,Chandigarh,2023,2,160036,169,225455.0
916,Chandigarh,2023,2,160047,149,283895.0
917,Chandigarh,2023,2,160022,129,201947.0
918,Chandigarh,2023,2,160030,122,164403.0
919,Chandigarh,2023,2,160014,103,118597.0
920,Chandigarh,2023,2,160015,86,97387.0
921,Chandigarh,2023,2,160003,78,114849.0
922,Chandigarh,2023,2,160019,65,154114.0
923,Chandigarh,2023,3,160002,270,370626.0
924,Chandigarh,2023,3,160101,232,312944.0
925,Chandigarh,2023,3,160036,194,271410.0
926,Chandigarh,2023,3,160047,182,288196.0
927,Chandigarh,2023,3,160022,140,185158.0
928,Chandigarh,2023,3,160014,121,174875.0
929,Chandigarh,2023,3,160030,108,142944.0
930,Chandigarh,2023,3,160019,90,85042.0
931,Chandigarh,2023,3,160020,81,147399.0
932,Chandigarh,2023,3,160015,76,104632.0
933,Chandigarh,2023,4,160101,269,425028.0
934,Chandigarh,2023,4,160002,240,337244.0
935,Chandigarh,2023,4,160036,188,346084.0
936,Chandigarh,2023,4,160047,175,398113.0
937,Chandigarh,2023,4,160022,120,208612.0
938,Chandigarh,2023,4,160030,91,116986.0
939,Chandigarh,2023,4,160014,83,121236.0
940,Chandigarh,2023,4,160015,70,115832.0
941,Chandigarh,2023,4,160003,65,88079.0
942,Chandigarh,2023,4,160019,56,109831.0
943,Chandigarh,2024,1,160101,252,441749.0
944,Chandigarh,2024,1,160002,222,355398.0
945,Chandigarh,2024,1,160047,180,402149.0
946,Chandigarh,2024,1,160036,166,289727.0
947,Chandigarh,2024,1,160014,110,162345.0
948,Chandigarh,2024,1,160022,104,213708.0
949,Chandigarh,2024,1,160003,93,126741.0
950,Chandigarh,2024,1,160030,74,112673.0
951,Chandigarh,2024,1,160015,68,155186.0
952,Chandigarh,2024,1,160019,61,135086.0
953,Chhattisgarh,2020,2,495001,93,16932.0
954,Chhattisgarh,2020,2,492001,80,17951.0
955,Chhattisgarh,2020,2,496005,52,9404.0
956,Chhattisgarh,2020,2,492009,46,8887.0
957,Chhattisgarh,2020,2,492099,44,7370.0
958,Chhattisgarh,2020,2,497001,40,7743.0
959,Chhattisgarh,2020,2,495660,40,6255.0
960,Chhattisgarh,2020,2,492007,38,7005.0
961,Chhattisgarh,2020,2,491001,33,7020.0
962,Chhattisgarh,2020,2,492013,31,5551.0
963,Chhattisgarh,2020,3,492001,359,109861.0
964,Chhattisgarh,2020,3,495001,206,55096.0
965,Chhattisgarh,2020,3,496005,140,43730.0
966,Chhattisgarh,2020,3,497001,126,35416.0
967,Chhattisgarh,2020,3,492009,122,40671.0
968,Chhattisgarh,2020,3,491001,111,30720.0
969,Chhattisgarh,2020,3,490023,108,33094.0
970,Chhattisgarh,2020,3,492013,96,28185.0
971,Chhattisgarh,2020,3,495660,88,18917.0
972,Chhattisgarh,2020,3,492099,85,25592.0
973,Chhattisgarh,2020,4,492001,165,90502.0
974,Chhattisgarh,2020,4,495001,161,107277.0
975,Chhattisgarh,2020,4,492013,75,37409.0
976,Chhattisgarh,2020,4,496005,68,38447.0
977,Chhattisgarh,2020,4,491441,64,38402.0
978,Chhattisgarh,2020,4,496118,62,2322.0
979,Chhattisgarh,2020,4,497001,62,33960.0
980,Chhattisgarh,2020,4,494001,62,51106.0
981,Chhattisgarh,2020,4,491001,58,31152.0
982,Chhattisgarh,2020,4,492009,57,32693.0
983,Chhattisgarh,2021,1,492001,241,112353.0
984,Chhattisgarh,2021,1,495001,212,116359.0
985,Chhattisgarh,2021,1,497001,114,63987.0
986,Chhattisgarh,2021,1,492009,105,45855.0
987,Chhattisgarh,2021,1,491441,89,55757.0
988,Chhattisgarh,2021,1,495450,86,54881.0
989,Chhattisgarh,2021,1,490023,86,47845.0
990,Chhattisgarh,2021,1,494001,78,44763.0
991,Chhattisgarh,2021,1,492013,76,26259.0
992,Chhattisgarh,2021,1,491001,75,38906.0
993,Chhattisgarh,2021,2,492001,292,170890.0
994,Chhattisgarh,2021,2,495001,181,184204.0
995,Chhattisgarh,2021,2,496005,156,87400.0
996,Chhattisgarh,2021,2,491441,140,82759.0
997,Chhattisgarh,2021,2,495450,112,69264.0
998,Chhattisgarh,2021,2,494001,95,65859.0
999,Chhattisgarh,2021,2,491001,94,54010.0
1000,Chhattisgarh,2021,2,492013,92,63353.0
1001,Chhattisgarh,2021,2,493221,83,28773.0
1002,Chhattisgarh,2021,2,492009,81,28367.0
1003,Chhattisgarh,2021,3,492001,284,175174.0
1004,Chhattisgarh,2021,3,495001,154,100108.0
1005,Chhattisgarh,2021,3,492013,109,91691.0
1006,Chhattisgarh,2021,3,497001,105,82088.0
1007,Chhattisgarh,2021,3,491001,101,80938.0
1008,Chhattisgarh,2021,3,490023,100,39413.0
1009,Chhattisgarh,2021,3,491441,95,67508.0
1010,Chhattisgarh,2021,3,496005,88,63336.0
1011,Chhattisgarh,2021,3,494001,87,70398.0
1012,Chhattisgarh,2021,3,493221,87,55947.0
1013,Chhattisgarh,2021,4,492001,394,483971.0
1014,Chhattisgarh,2021,4,495001,231,330008.0
1015,Chhattisgarh,2021,4,497001,179,235533.0
1016,Chhattisgarh,2021,4,490023,121,135878.0
1017,Chhattisgarh,2021,4,494001,115,172365.0
1018,Chhattisgarh,2021,4,491001,114,158882.0
1019,Chhattisgarh,2021,4,490006,111,180536.0
1020,Chhattisgarh,2021,4,492013,110,134414.0
1021,Chhattisgarh,2021,4,495450,109,134703.0
1022,Chhattisgarh,2021,4,492009,104,114061.0
1023,Chhattisgarh,2022,1,492001,457,616010.0
1024,Chhattisgarh,2022,1,495001,262,412528.0
1025,Chhattisgarh,2022,1,497001,191,301893.0
1026,Chhattisgarh,2022,1,492009,155,158793.0
1027,Chhattisgarh,2022,1,490006,146,263660.0
1028,Chhattisgarh,2022,1,492013,134,181324.0
1029,Chhattisgarh,2022,1,491001,129,210067.0
1030,Chhattisgarh,2022,1,490023,121,152919.0
1031,Chhattisgarh,2022,1,493221,116,194690.0
1032,Chhattisgarh,2022,1,495450,115,202046.0
1033,Chhattisgarh,2022,2,492001,465,490898.0
1034,Chhattisgarh,2022,2,495001,407,482559.0
1035,Chhattisgarh,2022,2,490006,183,278877.0
1036,Chhattisgarh,2022,2,491001,162,276952.0
1037,Chhattisgarh,2022,2,492009,150,157933.0
1038,Chhattisgarh,2022,2,497001,140,256668.0
1039,Chhattisgarh,2022,2,492013,130,188075.0
1040,Chhattisgarh,2022,2,490023,123,141675.0
1041,Chhattisgarh,2022,2,491441,123,172090.0
